"CensusKey","FRic","FEve","FDis","FDiv","Q","sp_richness","ibraCode","IBRA","zonekey","formation","class","CCS","SCS","FCS","vi","LMA_cwm","seedmass_cwm","height_cwm","LA_cwm","leafN_cwm","wooddensity_cwm","classIBRA"
"CPJGI0106489",0.088182145,0.785031465,1.440018676,0.748512543,1.986782334,51,"South Eastern Highlands","South Eastern Highlands",745922,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",79.38664508,0.01,NA,0.890991835,2.04726937962979,-0.28531309678276,-0.153434635680318,1.94723233480471,1.18266608768704,-0.195653903744192,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106493",0.066026707,0.799492375,1.725626345,0.752359211,2.35096852,29,"South Eastern Highlands","South Eastern Highlands",745926,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",76.56096791,0.01,NA,0.874991245,2.04869184495248,-0.132420551796836,-0.0750309134750402,2.2731887510109,1.19927962630571,-0.190540066242346,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106497",0.017091582,0.773141198,1.24033573,0.748566818,1.708967822,43,"South Eastern Highlands","South Eastern Highlands",745930,"Wet sclerophyll forests (Grassy subformation)","Southern Tableland Wet Sclerophyll Forests",93.1865511,0.01,NA,0.965331814,1.91432105612593,0.0223197546727031,-0.344063499445768,2.25775080831967,1.27416970300927,-0.166709730511245,"Southern Tableland Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106501",0.001808674,0.782674776,1.191529054,0.770293772,1.605270029,18,"South Eastern Highlands","South Eastern Highlands",745934,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",64.06817071,0.01,NA,0.800425954,2.200269668908,0.239301763724064,0.22288701691825,2.49154759157819,1.15776617980747,-0.177717161708038,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106505",0.036832763,0.842307254,1.289405555,0.741707401,1.792926773,55,"South Eastern Highlands","South Eastern Highlands",745938,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",97.17885121,0.01,NA,0.985793341,1.9456252153062,0.00895655979828315,-0.301236120590749,2.49643683475409,1.2296837029827,-0.148921393713686,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106509",0.009813499,0.742623529,1.409554644,0.678199223,2.011829222,23,"South Eastern Highlands","South Eastern Highlands",745942,"Grassy woodlands","Tableland Clay Grassy Woodlands",83.82585885,0.01,NA,0.915564628,1.87490753875193,-0.451348250607478,-0.130734632527555,2.56079549843308,1.28982287103476,-0.211530640020659,"Tableland Clay Grassy WoodlandsSouth Eastern Highlands"
"CPJGI0106513",0.011524457,0.690405412,1.612566184,0.701231207,2.19782912,24,"South Eastern Highlands","South Eastern Highlands",745946,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",76.09489482,0.01,NA,0.872323878,1.90665575115139,-0.250652351085711,-0.0536231105398826,2.67419735345034,1.28039163606063,-0.20630843012815,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106517",0.005992076,0.770872305,1.50292417,0.747490918,2.04593384,18,"South Eastern Highlands","South Eastern Highlands",745950,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",61.51049635,0.01,NA,0.784286276,2.0776774285608,0.213212332679924,0.167997318941741,2.28243725208969,1.15259108905265,-0.1829549386548,"South East Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106521",0.021168739,0.818083288,1.150637082,0.704606574,1.638641063,38,"South Eastern Highlands","South Eastern Highlands",745954,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",94.17727072,0.01,NA,0.970449745,1.92722212486851,0.0366555172982999,-0.15431998846704,2.03137809200214,1.24522570230602,-0.152474055781023,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106525",0.024570322,0.782871682,1.430916048,0.679007168,2.023943302,27,"South Eastern Highlands","South Eastern Highlands",745958,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",77.72230069,0.01,NA,0.881602522,1.96536747178344,-0.261711067988977,0.0100283163244537,2.45391145149101,1.19627070283384,-0.203547392115184,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106529",0.039591428,0.783038296,1.429138353,0.731261968,2.00651264,43,"South Eastern Highlands","South Eastern Highlands",745962,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",95.43971922,0.01,NA,0.976932542,1.84075994878439,-0.383418706032751,-0.182364463718174,2.35686086614056,1.29151844333537,-0.192110581047481,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106533",0.060693885,0.772902775,1.455818632,0.723936196,2.056631844,41,"South Eastern Highlands","South Eastern Highlands",745966,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",84.13932915,0.01,NA,0.917274927,1.91958635339186,-0.387054224856673,-0.168172107041948,2.43244640135525,1.24629184811721,-0.179866878302627,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106537",0.010570944,0.821242413,1.265478639,0.741840061,1.753021692,26,"South Eastern Highlands","South Eastern Highlands",745970,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",64.85402415,0.01,NA,0.805319962,2.00107529681976,-0.0531396126598415,-0.0207892422894043,2.44941308151267,1.26818053762056,-0.168914238513072,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106541",0.000260026,0.809981479,0.90702274,0.813739312,1.212139433,12,"South Eastern Highlands","South Eastern Highlands",745974,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",33.42497665,0.01,NA,0.578143379,2.17177600694216,0.261462951430853,0.0191573431452885,2.52546727130782,1.22195417973106,-0.157972658318882,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106545",0.027616427,0.782381703,1.064952416,0.69732026,1.530513512,34,"South Eastern Highlands","South Eastern Highlands",745978,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",80.12799737,0.01,NA,0.895142432,1.90276148621761,-0.170431211327813,-0.238942920461594,2.56696702208571,1.27409823583211,-0.172358785186311,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106549",0.053388743,0.810889825,1.455480116,0.754373737,2.016747908,41,"South Eastern Highlands","South Eastern Highlands",745982,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",81.24080426,0.01,NA,0.901336809,1.86684912925432,-0.383918453737997,-0.232075392768618,2.16370978007368,1.28166295749303,-0.179326025968193,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106553",0.040284341,0.784585875,1.259638487,0.70633071,1.782273387,50,"South Eastern Highlands","South Eastern Highlands",745986,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",58.37995176,0.01,NA,0.764067744,1.87629690709314,-0.136834705845496,-0.458845224642013,2.22074426268952,1.22224367364769,-0.169233112170191,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106557",0.050210419,0.804069909,1.34294674,0.771536478,1.846994939,39,"South Eastern Highlands","South Eastern Highlands",745990,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",93.37948259,0.01,NA,0.966330599,1.91491128337433,0.147904892715373,-0.15859878220876,2.39006802350124,1.27126666798757,-0.172624304338094,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106561",0.024144543,0.836540042,1.172436802,0.768403143,1.609515592,46,"South Eastern Highlands","South Eastern Highlands",745994,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",70.10607803,0.01,NA,0.837293724,1.87514300658702,-0.066716223324586,-0.472708493834413,2.35553823179893,1.29528094773517,-0.142654354136423,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106623",0.00013378,0.784974009,1.12388507,0.782892444,1.467197137,9,"NSW South Western Slopes","NSW South Western Slopes",746056,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",30.48854022,0.01,NA,0.552164289,2.04794393718918,-0.344707708759388,0.407151769071419,3.05407879671843,1.23185681630787,-0.166775535882752,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106631",0.02110771,0.743719283,1.496225185,0.69293878,2.09794897,27,"NSW South Western Slopes","NSW South Western Slopes",746064,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",76.41044744,0.01,NA,0.874130696,1.97449682376422,0.0436832569980903,-0.0322957830945866,2.62819634006781,1.25446702595298,-0.183966508066897,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106635",0.010069986,0.745024508,1.445032814,0.684432655,2.02632991,24,"NSW South Western Slopes","NSW South Western Slopes",746068,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",84.75646348,0.01,NA,0.920632736,1.93288498265787,-0.422939003108113,-0.164237155757404,2.69982720643111,1.22518293552022,-0.172562286601483,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106639",0.032328072,0.768362523,1.5357544,0.750199976,2.12927887,34,"NSW South Western Slopes","NSW South Western Slopes",746072,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",97.26157043,0.01,NA,0.986212809,1.9863534173258,-0.0821760082773624,0.0781950607432293,2.40564841250328,1.23996168666676,-0.178511352706566,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106643",0.051237035,0.708328181,1.298164859,0.726502503,1.818338758,40,"NSW South Western Slopes","NSW South Western Slopes",746076,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",81.21471914,0.01,NA,0.901192095,1.89349593924768,-0.0632866236324314,-0.110089754713295,2.49220291152391,1.27514900747276,-0.172281654191594,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106647",0.003219599,0.784316788,1.164685047,0.741066921,1.570326734,21,"South Eastern Highlands","South Eastern Highlands",746080,"Wet sclerophyll forests (Grassy subformation)","Southern Tableland Wet Sclerophyll Forests",50.76856411,0.01,NA,0.712520625,2.1602982191119,0.222430474009746,0.197829932360875,2.2858855894669,1.13033518993685,-0.152656777646774,"Southern Tableland Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106651",0.010306173,0.768208341,1.088447665,0.676028464,1.548966174,28,"South Eastern Highlands","South Eastern Highlands",746084,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",73.98027063,0.01,NA,0.860117844,1.95885113870924,-0.0120110916186873,-0.221441956082474,2.75360206945945,1.28416454049576,-0.161431052747046,"Upper Riverina Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106655",0.000995499,0.812557902,1.175588536,0.773761897,1.565807657,11,"NSW South Western Slopes","NSW South Western Slopes",746088,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",40.01931204,0.01,NA,0.632608189,2.22218985871248,0.34598480301814,0.268118673226621,2.70097589122483,1.21230993285823,-0.142416308776003,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106659",0.027484597,0.748007516,1.499271983,0.727274571,2.086504426,29,"NSW South Western Slopes","NSW South Western Slopes",746092,"Wet sclerophyll forests (Grassy subformation)","Southern Tableland Wet Sclerophyll Forests",82.5215801,0.01,NA,0.908413893,1.89320040971964,0.191757217519616,-0.170724553036364,2.23004373011415,1.27305541870109,-0.186843181514773,"Southern Tableland Wet Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106663",0.020570838,0.779678997,1.284869613,0.732970192,1.789471293,34,"South Eastern Highlands","South Eastern Highlands",746096,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",87.59657985,0.01,NA,0.935930445,2.14568486576468,0.393273713636134,0.210072671874331,2.33781459811865,1.17947734558616,-0.146748481828838,"Western Slopes Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106667",0.00677634,0.732396691,1.06385121,0.717765049,1.488863726,26,"NSW South Western Slopes","NSW South Western Slopes",746100,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",72.95751223,0.01,NA,0.854151697,1.92936145897565,0.207430173328195,-0.113237835379594,2.71019238107732,1.31451304010365,-0.184708708556639,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106671",0.010731482,0.744937938,1.412069032,0.680995032,1.992221686,23,"South Eastern Highlands","South Eastern Highlands",746104,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",59.46308449,0.01,NA,0.771123106,2.01709955930014,0.124398181285523,0.19949114773275,2.82172792434971,1.24108720048762,-0.188785566461307,"Western Slopes Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106625",0.004687169,0.814558689,1.295777006,0.780541443,1.738432143,21,"South Eastern Highlands","South Eastern Highlands",746058,"Grassy woodlands","Subalpine Woodlands",65.15759752,0.01,NA,0.807202561,1.91247325593438,0.0139120745531207,-0.151167687608904,2.42851981742934,1.28184841642114,-0.166053181778807,"Subalpine WoodlandsSouth Eastern Highlands"
"CPJGI0106629",0.022105859,0.75536098,1.272716405,0.708364007,1.794591289,35,"NSW South Western Slopes","NSW South Western Slopes",746062,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",79.94321347,0.01,NA,0.894109688,1.96819035458024,-0.0271276864075551,0.0862492771563012,2.8032841319721,1.25963871401946,-0.182875883572324,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106633",0.030310532,0.763000968,1.432168568,0.746494832,1.989632618,28,"NSW South Western Slopes","NSW South Western Slopes",746066,"Grassy woodlands","Western Slopes Grassy Woodlands",87.93464746,0.01,NA,0.937734757,1.98587751333198,-0.459595002332628,-0.0163565316906402,2.40289662381508,1.24428468673629,-0.188022050208524,"Western Slopes Grassy WoodlandsNSW South Western Slopes"
"CPJGI0106637",0.035043286,0.78096547,1.264685242,0.765745603,1.750373891,32,"NSW South Western Slopes","NSW South Western Slopes",746070,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",95.29656352,0.01,NA,0.976199588,2.11873460398742,0.176246132495197,0.187613063133938,2.36027293382748,1.19500230756848,-0.169135969674989,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106641",0.013702096,0.719743625,1.2637504,0.728492153,1.745895714,30,"NSW South Western Slopes","NSW South Western Slopes",746074,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",65.48681505,0.01,NA,0.809239242,1.77816574356604,-0.236114082246019,-0.357640787134696,2.20969251066543,1.31336659950015,-0.190125553761117,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106645",0.065951495,0.739192739,1.240562324,0.693228406,1.764433855,46,"NSW South Western Slopes","NSW South Western Slopes",746078,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",70.58823529,0.01,NA,0.84016805,1.92939422327247,-0.389448974248797,-0.46307848959566,2.29498132290042,1.24277498730136,-0.178632741512836,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106649",0.015673679,0.757454551,1.273937286,0.738825612,1.760892415,33,"South Eastern Highlands","South Eastern Highlands",746082,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",70.40441018,0.01,NA,0.839073359,1.94493427136677,0.0671410923397722,-0.161570994014095,2.28360769593548,1.26303326592965,-0.168219128432809,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106653",0.007878157,0.789090824,1.164318149,0.769307472,1.584806354,23,"NSW South Western Slopes","NSW South Western Slopes",746086,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",80.57676466,0.01,NA,0.897645613,2.02555564618062,0.328069164364956,-0.0396324005306602,2.30084521432046,1.19515873236659,-0.180423952813908,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106657",0.039066058,0.792140853,1.371883356,0.715426429,1.92086923,32,"NSW South Western Slopes","NSW South Western Slopes",746090,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",91.16532466,0.01,NA,0.954805345,1.87411117019669,0.0314789780260878,0.0809381639792584,2.72989809512249,1.29409756010045,-0.181825153640938,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
