"site","FRic","FEve","FDis","FDiv","Q","sp_richness","IBRA","formation","class","shot_number","beam","delta_time","lat","lon","ground_elev","height_lastbin","height_bin0","rh100","cover","pai_total","fhd","sensitivity","pai_z0_5m","pai_z5_10m","pai_z10_15m","pai_z15_20m","pai_z20_25m","pai_z25_30m","pai_z30_35m","pai_z35_40m","pai_z40_45m","pai_z45_50m","pai_z50_55m","pai_z55_60m","pai_z60_65m","pai_z65_70m","pai_z70_75m","pai_z75_80m","pai_z80_85m","pai_z85_90m","pai_z90_95m","pai_z95_100m","pai_z100_105m","pai_z105_110m","pai_z110_115m","pai_z115_120m","pai_z120_125m","pai_z125_130m","pai_z130_135m","pai_z135_140m","pai_z140_145m","pai_z145_150m","pavd_z0_5m","pavd_z5_10m","pavd_z10_15m","pavd_z15_20m","pavd_z20_25m","pavd_z25_30m","pavd_z30_35m","pavd_z35_40m","pavd_z40_45m","pavd_z45_50m","pavd_z50_55m","pavd_z55_60m","pavd_z60_65m","pavd_z65_70m","pavd_z70_75m","pavd_z75_80m","pavd_z80_85m","pavd_z85_90m","pavd_z90_95m","pavd_z95_100m","pavd_z100_105m","pavd_z105_110m","pavd_z110_115m","pavd_z115_120m","pavd_z120_125m","pavd_z125_130m","pavd_z130_135m","pavd_z135_140m","pavd_z140_145m","pavd_z145_150m","match_distance_m","mean_pai","mean_fhd","mean_evenness","mean_height","sd_height","prop_understory","prop_midstory","prop_canopy","n_shots","n_sites","formation_lab","sp_richness_bench","total_cover","shannon_H","pielou_evenness","gini_simpson"
"CPJGI0121639",0.004812293,0.769977444,0.993661534,0.657288696,1.431931145,19,"Riverina","Grassy woodlands","Floodplain Transition Woodlands",49880800400437320,8,57648542.895318,-35.8526017640876,145.767054443142,126.716903686523,-6.66676044464111,4.72535181045532,4.71,0.0346470065414906,0.0705256760120392,1.49162375926971,0.96274608373642,0.0692566335201263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138513268902898,0.00692566344514489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1830336057064,0.0692566335201263,0,NA,2.5,0,1,0,0,1,1057,"Grassy woodlands (n = 1057)",27,64,3.5658643975159,0.980283144079291,0.9697265625
"CPJGI0121697",0.073641133,0.805670551,1.52801542,0.700081172,2.15943139,26,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",176760800400472128,8,128365832.076279,-33.7344294675406,151.244954777105,93.3891220092773,-9.9179105758667,13.3160104751587,13.21,0.350180834531784,0.862355053424835,2.36978149414062,0.986044824123383,0.860662043094635,0.542525708675385,0.0841924771666527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063627265393734,0.0776469558477402,0.0542525723576546,0.00841924827545881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0440404835731,1.48738022893667,0.846973469697687,0.770948476031072,4.88980809741205,3.01132609697919,0.578642922872467,0.421357077127533,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",36,85,3.58727621581035,0.959762788627076,0.9680276816609
"CPJGI0121696",0.204727736,0.843936905,1.495145235,0.773857365,2.066353434,55,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",157450600100119104,6,117598428.029683,-33.731917915688,151.246696702863,57.7965507507324,-8.34392929077148,17.8879146575928,17.68,0.658816337585449,2.15134739875793,2.5518045425415,0.985692739486694,2.15134739875793,1.38939034938812,0.309614717960358,0.0389918871223927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152391418814659,0.18417327105999,0.13503985106945,0.0309614706784487,0.00389918871223927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.086617597736,3.8893443532288,0.942861812617329,0.6801310306533,5.23258839232301,3.4176005902941,0.553138833534232,0.436835855364162,0.0100253111016058,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",63,140,4.16193134125539,0.970043278195261,0.98234693877551
"CPJGI0121728",NA,0.686544328,1.551287826,0.740078186,1.965784801,6,"Sydney Basin","Saline wetlands","Saltmarshes",56800200100049672,2,61498897.012436,-33.8335647200713,151.189166781686,27.1221504211426,-9.97482490539551,10.4110670089722,9.82,0.382018506526947,0.963206231594086,2.14066696166992,0.905264973640442,0.963206231594086,0.400714516639709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112498350441456,0.096320629119873,0.0400714501738548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3504092966466,1.36392074823379,0.605515694541115,0.873574489694903,3.96898020709273,2.27749822977614,0.706203958581455,0.293796041418545,0,1,36,"Saline wetlands (n = 36)",6,23,1.89628522004315,0.974497831240431,0.843100189035917
"CPJGI0121648",0.002621447,0.806936911,1.043713287,0.740467112,1.428734834,12,"Riverina","Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",192020800400434240,8,136867885.103194,-35.6797738801765,144.457694090286,87.3373641967773,-7.49114847183228,3.90096855163574,3.96,0.0109295733273029,0.0219798441976309,1.50169706344604,0.950546145439148,0.0195773560553789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391547102481127,0.00195773551240563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9137504902067,0.0195773560553789,0,NA,2.5,0,1,0,0,1,327,"Semi-arid woodlands (Shrubby subformation) (n = 327)",18,48,3.04398454433562,0.984776039238293,0.950520833333333
"CPJGI0121680",0.021507748,0.86906742,1.096400316,0.765667214,1.511839962,43,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",134371100400466640,11,104736002.630471,-33.7497738545047,151.096962092869,117.620849609375,-9.21682453155518,9.3652868270874,9.21,0.328668504953384,0.796986877918243,1.93615484237671,0.966696619987488,0.796986877918243,0.374419093132019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845135599374771,0.0796986892819405,0.0374419093132019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4341523566438,1.17140597105026,0.626591925855328,0.903981064092547,4.09816110889516,2.33167034858935,0.680367778220968,0.319632221779031,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",40,73,3.69578482739351,0.97087273624211,0.972039782323138
"CPJGI0121738",0.062719569,0.872201321,1.1078244,0.748378175,1.549465,44,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",96760800100050784,8,83768653.7801048,-33.8391476653605,151.188118213591,23.0749187469482,-5.93500852584839,20.2968368530273,20.19,0.0878932401537895,0.183998391032219,2.96834015846252,0.977062404155731,0.183998391032219,0.134645313024521,0.0984223037958145,0.0541913919150829,0.00123439147137105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098706167191267,0.00855760928243399,0.00804539211094379,0.00971879065036774,0.00541913928464055,0.000123439138405956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0059653146691,0.472491791239008,1.31568702873839,0.817482313902098,7.78053260923706,5.18859784086948,0.38942134962752,0.493273367160868,0.117305283211612,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",45,114,3.84481507202776,0.973064519899602,0.976300400123115
"CPJGI0121721",0.136030053,0.752418112,1.598099517,0.654301196,2.30621939,36,"Sydney Basin","Rainforests","Littoral Rainforests",96760800100050784,8,83768653.8214349,-33.8373698226743,151.190325563174,44.8500061035156,-11.7806329727173,18.3485145568848,18.12,0.265864729881287,0.618147253990173,2.75510549545288,0.968470990657806,0.618147253990173,0.404318571090698,0.179069504141808,0.0456295870244503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427657403051853,0.0439077764749527,0.0358688980340958,0.0179069507867098,0.00456295860931277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1935427988449,1.24716491624713,1.1127692731803,0.802693356035421,6.10556302030171,4.20651765220879,0.495641952349215,0.467771397056286,0.0365866505944982,1,275,"Rainforests (n = 275)",48,108,3.83799484997861,0.966678252769794,0.975137174211248
"CPJGI0121798",0.028271373,0.75081467,1.345759629,0.764649195,1.83606292,42,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",153581100400495456,11,115444636.49646,-29.4451718297426,151.284318268631,710.91796875,-7.20110368728638,13.4792013168335,13.21,0.306526631116867,0.732204854488373,2.41105127334595,0.958158791065216,0.732204854488373,0.515997409820557,0.0793986320495605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432414971292019,0.0652806237339973,0.0515997409820557,0.00793986301869154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.684099738303,1.32760089635849,0.863950490574517,0.786401626384425,5.04140636606449,3.03950497876417,0.551524826848758,0.448475173151242,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",30,115,3.79987725551218,0.96169143848115,0.974971644612476
"CPJGI0121810",0.018140813,0.726490566,1.307652537,0.76464855,1.794448696,25,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",43160800400534192,8,53905410.554552,-29.4104679760227,151.286920525801,665.115478515625,-6.64347505569458,15.835108757019,15.68,0.368699342012405,0.919997036457062,2.64448165893555,0.949718713760376,0.919997036457062,0.684804499149323,0.324189215898514,0.00617547566071153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470385067164898,0.0595807805657387,0.0678628981113434,0.0324189215898514,0.000617547600995749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6852299499614,1.93516622716561,1.03875876723324,0.749306061083663,5.99248901451815,3.75764636897535,0.475409824511333,0.521398989339373,0.00319118614929354,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",29,68,3.42672635105466,0.971745891304647,0.964532871972318
"CPJGI0121814",0.037107021,0.81522347,1.175781952,0.767224066,1.631478543,39,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",72360500100059040,5,70170093.6408098,-29.4214721724438,151.299471431188,652.810424804688,-5.74839210510254,15.2318162918091,15.13,0.351617902517319,0.866610586643219,2.71259260177612,0.908149540424347,0.866610586643219,0.619822442531586,0.251335620880127,0.00571648590266705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493576191365719,0.061527494341135,0.0614105984568596,0.0251335632055998,0.000571648590266705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6441763003121,1.7434851359576,1.01310351361593,0.730799707500441,5.76829038715578,3.65505079120196,0.497056481165375,0.499664749325915,0.00327876950871009,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",42,82,3.78724674379562,0.973129911890902,0.975014872099941
"CPJGI0121822",0.098321449,0.747049872,1.322678623,0.71942823,1.861611168,52,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",43160300400534008,3,53905410.8148681,-29.4371725622883,151.349446947572,713.34814453125,-3.81402707099915,13.5693778991699,13.43,0.512580335140228,1.43760681152344,2.52423620223999,0.91910046339035,1.43760681152344,0.825200855731964,0.221227571368217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122481189668179,0.121637925505638,0.0825200900435448,0.0221227575093508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4706436333846,2.48403523862362,0.897991667178624,0.817387240650015,5.05160631129129,3.27113505849909,0.578738493387881,0.421261506612119,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",36,105,4.00178155105852,0.965882553991642,0.979047619047619
"CPJGI0121788",0.042900103,0.783960582,1.320200816,0.762657231,1.802411425,48,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",43160600400615072,6,53905410.36448,-29.4123580597208,151.301544012469,687.660522460938,-9.12204360961914,7.51208782196045,7.4,0.0607853606343269,0.125423893332481,2.05194711685181,0.945384979248047,0.125423893332481,0.0423624664545059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166122857481241,0.0125423893332481,0.00423624692484736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9159305909682,0.167786359786987,0.565041826367823,0.815183040795701,3.76239303684421,2.17217149524348,0.747521392631158,0.252478607368842,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",50,98,4.06850528260675,0.978268732507885,0.981257809246147
"CPJGI0121804",0.0255435,0.822267248,1.233066236,0.773131132,1.702969131,32,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",317740500400495808,5,206902463.357163,-29.4476226765571,151.286214800308,696.353820800781,-6.53376436233521,14.4517107009888,14.44,0.392702907323837,0.998495161533356,2.55838751792908,0.976226270198822,0.998495161533356,0.512713134288788,0.152339518070221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971564054489136,0.0846155658364296,0.0512713119387627,0.0152339516207576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47810507324622,1.66354781389236,0.888060772323782,0.808347750597631,4.95677390094577,3.29042327397178,0.600220296161539,0.399779703838461,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",39,79,3.66520450417627,0.980612220579201,0.97260054478449
"CPJGI0121816",0.034115704,0.812021851,1.249095724,0.756644206,1.721188592,29,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",122840600100095456,6,98304755.5524304,-29.4564502790805,151.375823701802,731.440795898438,-2.55232858657837,20.3758583068848,14.6,0.338373333215714,0.826237738132477,2.59357190132141,0.934317529201508,0.826237738132477,0.587815761566162,0.194678828120232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476843975484371,0.063155896961689,0.0587815754115582,0.0194678828120232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.645539918508,1.60873232781887,0.965652668502188,0.878974938167574,5.53709138216761,3.46586545365971,0.513595533479889,0.486404466520111,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",29,68,3.4828893659042,0.979619802525084,0.967128027681661
"CSTB14060302",0.013134608,0.826170569,1.191599248,0.734815954,1.654651729,31,"South Eastern Highlands","Wet sclerophyll forests (Grassy subformation)","Southern Tableland Wet Sclerophyll Forests",110790600100113440,6,91588394.568934,-35.5141963558474,149.541570954527,1079.77124023438,-6.18981075286865,18.8368701934814,18.64,0.193169727921486,0.429290384054184,2.9104688167572,0.940961956977844,0.429290384054184,0.333846390247345,0.19704270362854,0.065335787832737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190887991338968,0.0232247672975063,0.0268510598689318,0.0197042711079121,0.00653357850387692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3774319310652,1.02551526576281,1.22223731745815,0.881657858343154,7.00475576448579,4.625418343415,0.418609452619768,0.51768034236038,0.0637102050198526,1,384,"Wet sclerophyll forests (Grassy subformation) (n = 384)",37,88,3.62909334857572,0.964876432241233,0.96900826446281
"CPJGI0121779",0.01744641,0.836209976,0.928428918,0.74281303,1.306152795,36,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",200100600400650912,6,141369237.04897,-29.4060591399884,151.342232329681,708.650939941406,-5.30677223205566,8.18388652801514,8.13,0.246413961052895,0.566184461116791,2.06781435012817,0.934630036354065,0.565919995307922,0.174618676304817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782602652907372,0.0565919987857342,0.0174618680030107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2191177122339,0.740538671612739,0.546189580161257,0.78798499868387,3.67899768775433,2.1224874301257,0.764200462449133,0.235799537550867,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",40,82,3.80638996856749,0.958717910785056,0.972337894110648
"CPJGI0121787",0.050804326,0.778246726,1.35646606,0.764242278,1.849923678,46,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",45510600100132248,6,55210414.7311938,-29.407911675048,151.301529602694,639.666687011719,-9.94142627716064,18.3826999664307,18.29,0.268462181091309,0.62536484003067,2.88337278366089,0.961658835411072,0.62536484003067,0.48952528834343,0.337675482034683,0.0908033847808838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027167908847332,0.0287689343094826,0.0398721881210804,0.0337675474584103,0.00908033829182386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25302722166408,1.54336899518967,1.22942416534786,0.886842073248209,7.15632784912469,4.622227483129,0.405194637173476,0.535970835850863,0.05883452697566,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",43,113,3.92285547161031,0.966115140988619,0.977367060850497
"CPJGI0121799",0.01390691,0.773193723,1.130992535,0.751417046,1.571497305,26,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",156690500100060064,5,117174733.627214,-29.4446613090452,151.284257724009,715.153686523438,-6.66547393798828,11.467321395874,11.34,0.164138749241829,0.358606368303299,2.45093774795532,0.940899252891541,0.358606368303299,0.195292964577675,0.0281831678003073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326626785099506,0.0330423191189766,0.0195292960852385,0.00281831668689847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9088204619583,0.582082500681281,0.811433671704458,0.738598757791241,4.66171504798497,2.92514178595638,0.616074813937163,0.383925186062837,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",29,67,3.43768941196955,0.959305495801458,0.963243484072176
"CPJGI0121803",0.017542164,0.84830402,1.209185329,0.761087101,1.664180384,34,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",153581100400495456,11,115444636.645212,-29.4519227575841,151.291527607299,712.8583984375,-6.22512483596802,11.4580345153809,11.22,0.176172628998756,0.387620210647583,2.30159020423889,0.966548442840576,0.387620210647583,0.227733463048935,0.0108976829797029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319773480296135,0.0376722514629364,0.0227733459323645,0.00108976836781949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4427954639741,0.626251356676221,0.735279536478,0.669280276638274,4.49224182389556,2.61959047164159,0.618953087311214,0.381046912688786,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",34,75,3.65170545930867,0.977000599904767,0.972088888888889
"CPJGI0121777",0.086475942,0.798855819,1.413939717,0.760538144,1.946675603,54,"New England Tableland","Forested wetlands","Eastern Riverine Forests",138180300400496592,3,106859661.908924,-29.4105731966651,151.353153360738,605.173889160156,-10.2359228134155,11.9428510665894,11.76,0.17858013510704,0.39344796538353,2.18186378479004,0.923383593559265,0.39344796538353,0.34104198217392,0.0419377647340298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104811955243349,0.035151019692421,0.034104198217392,0.00419377628713846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0534324000829,0.77642771229148,0.863465736025398,0.785960383778531,5.23636234845299,2.98241845657518,0.506741270507131,0.493258729492869,0,1,329,"Forested wetlands (n = 329)",60,85,4.32848583851574,0.993521947576354,0.986297577854671
"CPJGI0121801",0.012141223,0.796787891,1.196144298,0.734520763,1.659607026,23,"New England Tableland","Dry sclerophyll forests (Shrubby subformation)","Northern Tableland Dry Sclerophyll Forests",82120300100060000,3,75610065.1678506,-29.4575729792578,151.291533615893,699.648193359375,-6.29255390167236,15.2867240905762,15.18,0.327536821365356,0.79383909702301,2.66663312911987,0.924830615520477,0.79383909702301,0.566464900970459,0.271352678537369,0.00501100858673453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454748384654522,0.0522486418485641,0.0561453886330128,0.0271352659910917,0.000501100847031921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2128473102993,1.63666768511757,1.03382031800547,0.745743722978374,5.93442744678081,3.75844302939353,0.485033769678164,0.511904516186279,0.00306171413555743,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",30,54,3.32440431719946,0.968088731622948,0.960219478737997
"CJCM14051204",0.025970289,0.802278896,1.135307119,0.741792338,1.596728466,42,"South Eastern Highlands","Grassy woodlands","Subalpine Woodlands",325220000400459840,0,211069833.554264,-36.0884493978803,149.55943770797,1079.63940429688,-5.42087745666504,6.87061834335327,6.96,0.206805139780045,0.463750720024109,1.73479282855988,0.966202199459076,0.457023948431015,0.0630506724119186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787946507334709,0.0457023940980434,0.00630506686866283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8317521465732,0.520074620842934,0.369376254988557,0.532897291294129,3.10616947919634,1.63199447256188,0.878766104160733,0.121233895839267,0,1,1057,"Grassy woodlands (n = 1057)",38,102,3.78753855660036,0.953969793423008,0.972895040369089
"CJCM14090601",0.067854153,0.789537008,1.508544935,0.726921929,2.091292539,30,"South East Corner","Wet sclerophyll forests (Shrubby subformation)","South Coast Wet Sclerophyll Forests",325220000400460864,0,211069841.719542,-36.4241076703997,150.025219977454,17.5232982635498,-4.10648536682129,6.38625478744507,6.46,0.253393471240997,0.585048973560333,1.84978437423706,0.953994810581207,0.585048973560333,0.0568985603749752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105630077421665,0.0585048943758011,0.00568985566496849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4261713505285,0.641947533935308,0.299366616848188,0.431894733534587,2.94317142264082,1.42107572048734,0.911365715471836,0.0886342845281638,0,1,365,"Wet sclerophyll forests (Shrubby subformation) (n = 365)",29,77,3.2016687902121,0.91567620945435,0.948895260583572
